Trait,Marker_ID,Estimate,SD,Model_Frequency
t1,557,-0.0013375215,0.018434655,0.52000004
t1,572,-0.005234135,0.017500184,0.41000003
t1,574,-0.00666995,0.0206923,0.48999998
t1,583,-0.004486752,0.017221462,0.4699999
t1,593,0.0011410163,0.013135643,0.37
t1,597,0.0030458807,0.018276688,0.44999987
t1,598,0.00060959026,0.01380832,0.4499998
t1,622,0.0021728124,0.0139077,0.43
t1,629,-0.008885873,0.021720465,0.42999998
t1,685,-0.0019608766,0.014111287,0.43999994
t1,689,-0.0053648613,0.01912545,0.4599999
t1,695,0.0045511457,0.015729269,0.4499998
t1,700,0.0009690899,0.012165999,0.44999987
t1,702,-0.0023647207,0.016440012,0.48000014
t1,709,-0.00462485,0.015226552,0.48999992
t1,723,-0.004360347,0.012732462,0.48999998
t1,730,-0.0006766579,0.017547255,0.48999998
t1,738,-0.001041386,0.0127425445,0.47000012
t1,751,-0.00083592394,0.010954936,0.43000004
t1,759,-0.005336211,0.01575215,0.4800002
t1,760,-0.0015293324,0.012779667,0.39000002
t1,773,-0.0026141305,0.017048055,0.42000002
t1,778,-0.0012602041,0.015978068,0.46000004
t1,795,0.0010077442,0.014852326,0.4399999
t1,805,-0.0003919472,0.017205046,0.51
t1,806,-0.00078767276,0.011892938,0.43
t1,813,-0.0014528045,0.013320714,0.42000002
t1,819,-0.00084461004,0.013229119,0.46000004
t1,829,-0.0022874493,0.018054634,0.48000008
t1,836,-0.0014723304,0.011453227,0.44000006
t1,837,0.0053554033,0.021451276,0.43999994
t1,843,-0.0038079496,0.01201223,0.4500001
t1,846,0.0031699208,0.02113445,0.45
t1,852,0.00012697549,0.014151085,0.48000008
t1,856,-0.0008389414,0.013158325,0.43999994
t1,867,-0.0017018183,0.011104349,0.39999998
t1,879,0.0029148455,0.017991202,0.4699999
t1,881,-0.0031261216,0.02496509,0.45
t1,889,0.0028874376,0.016164847,0.46
t1,898,-0.0020472438,0.0151992,0.47
t1,914,-0.00030422583,0.013710817,0.46999997
t1,927,-0.0028034218,0.0152064245,0.45000005
t1,939,-0.00035174075,0.013638885,0.48000002
t1,957,-0.002503591,0.016669815,0.40000007
t1,977,0.003711286,0.014830429,0.44999993
t1,992,0.0012533928,0.018173298,0.4600001
t1,1016,-0.0068779564,0.019093096,0.46999982
t1,1020,0.0012868693,0.015378293,0.42999998
t1,1023,0.0021533454,0.010060739,0.42999995
t1,1054,-0.002084165,0.013684411,0.52
t1,1062,-0.0026774711,0.016383251,0.41000003
t1,1069,0.0016878266,0.014162206,0.47
t1,1091,0.0015863547,0.011932586,0.48999998
t1,1094,-0.0016510958,0.011173968,0.42
t1,1096,-0.0026172465,0.013595987,0.4599999
t1,1097,-0.0010548091,0.012743589,0.38999996
t1,1099,0.0018565201,0.014160417,0.48999998
t1,1104,-0.0019669095,0.013120392,0.44999975
t1,1112,0.0033550754,0.011627676,0.43
t1,1114,-0.00020309309,0.01436156,0.42000008
t1,1157,-0.0076034027,0.018740606,0.43999982
t1,1164,-0.0038111203,0.015568588,0.39000005
t1,1180,0.0030289188,0.017060503,0.4800002
t1,1193,0.0043991785,0.021880468,0.4900001
t1,1216,-0.0040349476,0.017055726,0.48000008
t1,1224,0.00204351,0.012234337,0.43999994
t1,1233,-0.007933724,0.019034388,0.51
t1,1240,-0.0016199602,0.0145303365,0.46999985
t1,1241,-0.00043764905,0.016952846,0.43999988
t1,1269,0.009291421,0.019666927,0.52
t1,1272,0.0011189539,0.018975135,0.41999987
t1,1277,-0.00361489,0.01568862,0.43000004
t1,1282,-8.577196e-5,0.009152458,0.43000004
t1,1283,0.00040646727,0.014105952,0.43999988
t1,1296,-0.00035068678,0.023207476,0.50000006
t1,1298,0.00016682148,0.012946681,0.48000002
t1,1318,-0.0044263885,0.014966398,0.46999985
t1,1319,-0.0026307432,0.013679982,0.43999994
t1,1321,-0.00015992764,0.015746888,0.43999994
t1,1336,0.00035040098,0.013978013,0.39000002
t1,1339,-0.0044032685,0.012909992,0.4100001
t1,1345,0.0031197483,0.0140336575,0.52
t1,1352,-0.005295235,0.019168379,0.51
t1,1360,-0.00073630805,0.0110142445,0.4900001
t1,1365,-0.0031664537,0.019300964,0.42000002
t1,1373,0.0019327349,0.012899323,0.39999998
t1,1390,0.0064114616,0.020169497,0.4300001
t1,1391,7.770414e-5,0.01577928,0.4199998
t1,1396,-0.0002755923,0.015485804,0.47
t1,1407,0.00092671404,0.015888344,0.54999995
t1,1433,-0.00043255964,0.013442132,0.46
t1,1451,0.0070690834,0.020466516,0.49999997
t1,1452,0.00036148587,0.014093378,0.47
t1,1454,0.00090247206,0.011774609,0.48000002
t1,1455,0.0021400778,0.011828986,0.44999987
t1,1462,0.0024118205,0.014355376,0.43999997
t1,1465,0.00023967332,0.008474694,0.39999998
t1,1485,-0.00015116473,0.015455949,0.45000005
t1,1500,0.0044110776,0.020042162,0.49999997
t1,1504,-0.0003864812,0.019700244,0.41
t1,1518,0.0026211957,0.018875327,0.43999997
t1,1547,0.0034580224,0.015985267,0.50999993
t1,1552,1.5549147e-5,0.01676988,0.5500001
t1,1564,-6.5535023e-6,0.012547641,0.4399999
t1,1574,-0.013142309,0.027445488,0.47999996
t1,1595,-0.0011378544,0.016196873,0.44
t1,1606,0.0014985027,0.011926788,0.42
t1,1608,-0.0026862968,0.013222335,0.42000002
t1,1616,0.00031665037,0.016842125,0.43999994
t1,1618,-0.0031046967,0.015955705,0.47000006
t1,1643,0.0012538171,0.011785199,0.47999993
t1,1700,-0.00711346,0.022782158,0.50999993
t1,1729,0.0016332854,0.012702534,0.4500001
t1,1732,-0.00025648437,0.013428033,0.48000008
t1,1739,0.00073483604,0.013152215,0.48000014
t1,1765,-0.0005337962,0.018280102,0.5200001
t1,1792,0.00022119672,0.0121907005,0.51
t1,1828,-0.007042159,0.013844379,0.49000004
t1,1838,0.003952494,0.015057396,0.46
t1,1847,-0.0052064555,0.018350894,0.49999997
t1,1873,0.0004347074,0.017669132,0.44000003
t1,1878,0.005136553,0.016555522,0.5200001
t1,1885,-0.0032054258,0.017375335,0.44000012
t1,1889,0.0010357217,0.015256828,0.41000003
t1,1891,-0.0016038737,0.012177469,0.42000005
t1,1894,0.0012912937,0.017466523,0.49999997
t1,1910,0.002421328,0.016101867,0.43
t1,1925,-0.0023637079,0.014706372,0.39000008
t1,1940,-0.002802634,0.011372437,0.36
t1,1941,-0.008138625,0.018844744,0.49999997
t1,1943,-0.00014372087,0.012591835,0.48999998
t1,1948,-0.0031232673,0.013155739,0.49999997
t1,1956,0.00435325,0.015194386,0.45
t1,1957,-0.003457425,0.012736916,0.45999992
t1,1977,-0.003476406,0.014603237,0.44000012
t1,1982,0.0037849718,0.015889104,0.49
t1,1985,-0.004349918,0.016451126,0.44
t1,1996,-0.0025127623,0.015382988,0.49
t1,2009,0.0022198136,0.014965061,0.48000005
t1,2023,-0.0026424588,0.009619283,0.42000002
t1,2030,0.0023078462,0.015808927,0.45
t1,2038,0.0031908124,0.015487641,0.43999994
t1,2043,0.0016147353,0.020542424,0.46
t1,2047,-5.274685e-5,0.010432552,0.43000004
t1,2053,0.0053730495,0.015984185,0.46999988
t1,2054,0.010660692,0.031038368,0.49999985
t1,2057,-0.0022659656,0.012877877,0.5300001
t1,2074,-0.00017082215,0.01242494,0.42000005
t1,2090,0.0011087945,0.0120632425,0.44
t1,2115,0.0011077839,0.013194983,0.45999995
t1,2119,-0.00071637257,0.011255929,0.39999992
t1,2130,0.0006089355,0.013977058,0.43999988
t1,2132,0.0012122891,0.011567605,0.42999986
t1,2141,-0.002485089,0.028843738,0.41
t1,2142,0.0014466367,0.015275023,0.53
t1,2144,0.0022580638,0.013120301,0.48000008
t1,2150,0.0002941422,0.013814605,0.47
t1,2151,-0.0022716522,0.011257791,0.41
t1,2167,0.0028078067,0.016221646,0.4500001
t1,2169,-0.000979572,0.015366153,0.42000005
t1,2170,0.005765777,0.018744925,0.49000007
t1,2171,-0.001086087,0.018492045,0.48000002
t1,2182,0.00040483172,0.013476479,0.41000003
t1,2189,-0.0013808203,0.012185767,0.44
t1,2202,-0.00049011596,0.01721388,0.42000002
t1,2241,0.0057220003,0.013841779,0.48
t1,2245,-0.0026789517,0.013094359,0.42000008
t1,2251,-0.0039487844,0.017209357,0.42000002
t1,2257,-0.000844356,0.015742753,0.42999992
t1,2265,0.00014370534,0.015449147,0.4600001
t1,2279,-0.00091688224,0.016307238,0.5199999
t1,2285,0.004484852,0.012728174,0.4599999
t1,2301,-0.002464921,0.016622411,0.45999992
t1,2316,0.004949708,0.021765633,0.45999992
t1,2318,0.0004319095,0.012496723,0.48999998
t1,2325,0.0019704916,0.015893871,0.45000005
t1,2329,-0.0018205636,0.014676276,0.48000005
t1,2334,0.00043488175,0.0105226515,0.37999994
t1,2343,0.0026124716,0.014650966,0.46000004
t1,2345,-0.002571672,0.015345174,0.48000008
t1,2346,-0.000153525,0.017405936,0.43999988
t1,2360,0.0007879296,0.01646243,0.48999986
t1,2366,-0.0052466844,0.016273387,0.45000005
t1,2372,0.00028562418,0.012463479,0.41999993
t1,2381,3.3751912e-5,0.012512169,0.4499999
t1,2389,0.0012907259,0.01503161,0.42000005
t1,2392,0.00033037303,0.016681598,0.50999993
t1,2396,0.0014300381,0.012442768,0.44000012
t1,2420,0.0029432864,0.013708789,0.50999993
t1,2430,-0.0026546135,0.01793276,0.48000002
t1,2431,0.0013346443,0.016539572,0.4099999
t1,2446,0.0018062439,0.01248155,0.4100001
t1,2458,0.00042271928,0.017663386,0.52
t1,2470,0.0046276757,0.016016332,0.48000014
t1,2489,-1.4121386e-5,0.013566814,0.39999992
t1,2492,0.0039753877,0.01458579,0.42999992
t1,2497,0.0008374098,0.012622847,0.43000007
t1,2528,-0.00023236316,0.012454272,0.44000003
t1,2545,0.0022119533,0.017250115,0.45999983
t1,2574,0.0024170063,0.011939149,0.42999986
t1,2596,-0.004505081,0.016066868,0.49000013
t1,2603,-0.001793058,0.012972866,0.43999994
t1,2613,-0.00347018,0.012921681,0.47999984
t1,2620,0.001550348,0.015955916,0.42999998
t1,2621,-0.0028678172,0.014866333,0.52
t1,2630,-0.0036282754,0.012953726,0.49
t1,2640,0.0056194365,0.020245502,0.46999988
t1,2644,-0.0012170876,0.0122970985,0.44999993
t1,2662,-3.618372e-5,0.016922703,0.4100001
t1,2692,0.0065668477,0.016874336,0.45000005
t1,2707,-0.0007893717,0.01359569,0.40999997
t1,2709,0.004508705,0.014043482,0.4499999
t1,2712,-0.00022616245,0.011455674,0.39999995
t1,2722,-0.008083928,0.019769676,0.43999988
t1,2723,-0.00094189984,0.012930091,0.48000008
t1,2727,7.370717e-6,0.016805442,0.41999996
t1,2730,8.4289604e-5,0.013644906,0.46000004
t1,2775,0.0008826491,0.015341319,0.4599999
t1,2822,-0.002604119,0.015311287,0.48999998
t1,2825,-0.0037811021,0.019998867,0.53999984
t1,2831,0.004077879,0.015885642,0.49
t1,2846,0.0034099277,0.024103673,0.4700001
t1,2861,-0.0023419897,0.013387717,0.44999993
t1,2868,0.00426095,0.020183686,0.4699999
t1,2886,-0.0010273244,0.014711671,0.44000012
t1,2888,-0.0016988472,0.013823131,0.43999994
t1,2899,-0.0012837446,0.01273471,0.46999997
t1,2915,0.000107181084,0.013944713,0.39999998
t1,2936,-0.0028018514,0.018604994,0.43999988
t1,2938,-0.0002524674,0.014353856,0.5300001
t1,2939,-0.010976383,0.022765607,0.48999986
t1,2953,-0.004390533,0.018792264,0.47999996
t1,2962,0.0038425545,0.015242995,0.53000003
t1,2998,3.2441443e-5,0.012241724,0.45000005
t1,3019,-0.00054246833,0.013813233,0.51000005
t1,3029,-0.0010702895,0.017536586,0.41000003
t1,3052,0.00012902473,0.015382513,0.4399999
t1,3074,-0.0012049223,0.014986682,0.48000005
t1,3087,-0.0084082065,0.019402456,0.48999992
t1,3090,-0.00021250681,0.014096908,0.45999992
t1,3109,-0.0055842143,0.0146185355,0.4399999
t1,3114,0.00306407,0.015165181,0.47999984
t1,3120,0.0056234915,0.029942026,0.38000008
t1,3121,-0.0007666742,0.015917497,0.48999998
t1,3122,0.0036422506,0.013959304,0.4600001
t1,3123,-0.0013860883,0.016565073,0.43999994
t1,3143,0.0018144681,0.01697753,0.5399999
t1,3153,0.002772216,0.013419441,0.43999994
t1,3157,-0.0017388132,0.017255379,0.38999993
t1,3167,-0.00052101235,0.014836613,0.47999996
t1,3175,0.00039693806,0.021906696,0.47999996
t1,3177,0.00289353,0.013649806,0.46
t1,3180,0.0020555812,0.013758097,0.46000004
t1,3181,0.0034662862,0.013961169,0.39999998
t1,3182,0.0022699493,0.014415377,0.38000008
t1,3183,-0.0005617411,0.013691782,0.4499998
t1,3194,-0.002089408,0.015223136,0.39
t1,3216,-0.004320792,0.017275527,0.47999984
t1,3217,-5.0304337e-5,0.013684357,0.47999996
t1,3222,-1.1484258e-5,0.013788342,0.41000003
t1,3237,-0.009038554,0.018419981,0.44000006
t1,3239,-0.0006379605,0.014331483,0.43999994
t1,3242,0.005001651,0.017373925,0.55000013
t1,3254,-0.0049303835,0.017178997,0.46999997
t1,3280,0.00031258469,0.014306243,0.43999994
t1,3282,-0.007404453,0.020493692,0.51000005
t1,3283,0.00172604,0.016506609,0.5300001
t1,3290,-0.0024311251,0.017078009,0.55
t1,3298,-0.0029415544,0.016707886,0.42000002
t1,3302,-0.0027949193,0.016290652,0.48000002
t1,3303,-0.002010288,0.013350873,0.43999988
t1,3314,0.0019954515,0.01150392,0.52
t1,3315,-0.001548641,0.01743266,0.48000002
t1,3316,-0.003908583,0.016815316,0.42000005
t1,3334,-0.002296137,0.01450751,0.45000005
t1,3338,0.00048024094,0.014959592,0.40999994
t1,3341,-0.0033122862,0.014825634,0.5000001
t1,3351,0.00050704816,0.012994537,0.51000005
t1,3363,-0.003417161,0.014475161,0.4500001
t1,3366,-0.008946714,0.025895657,0.4499999
t1,3367,0.0054597743,0.018744767,0.4500001
t1,3379,0.00090598053,0.02333921,0.42000005
t1,3382,0.002528024,0.013962659,0.45000005
t1,3435,-0.0002866294,0.016381776,0.43999994
t1,3445,-0.001958927,0.013191021,0.4700001
t1,3451,0.0004181168,0.022303667,0.51
t1,3454,0.0023176698,0.011154215,0.4399999
t1,3466,0.0018536017,0.013361166,0.52
t1,3468,-0.0008412889,0.014533753,0.47000012
t1,3469,0.0049138777,0.016153527,0.49
t1,3486,0.0012659627,0.01413003,0.46000004
t1,3492,0.002962638,0.017075801,0.43
t1,3508,-0.0012041332,0.01258108,0.38999993
t1,3513,0.003834351,0.013176147,0.45999992
t1,3533,-0.01153071,0.024684438,0.4799999
t1,3535,0.0004565825,0.016175896,0.43999997
t1,3542,0.00024725831,0.011892963,0.38000003
t1,3547,-0.0008873727,0.01691897,0.47000012
t1,3548,0.005658143,0.01918394,0.44999993
t1,3575,-2.9502033e-5,0.0141500905,0.46
t1,3591,0.0017750779,0.013050518,0.41999993
t1,3601,-0.001332832,0.011111728,0.42999986
t1,3605,-0.007322349,0.018672025,0.45000008
t1,3625,0.00036244828,0.0116268145,0.45999992
t1,3666,0.006346383,0.020000948,0.44999993
t1,3677,-0.0020908588,0.017091403,0.42999998
t1,3709,-0.0027732293,0.017381072,0.49000004
t1,3724,-0.0001851131,0.011830468,0.4
t1,3734,-0.0008859767,0.013876209,0.50999993
t1,3735,-0.003409591,0.013873055,0.44
t1,3755,-0.0025191484,0.012066105,0.45
t1,3758,-0.003383496,0.0138984695,0.44999993
t1,3777,-0.0013402894,0.014407588,0.4600001
t1,3840,4.6561367e-5,0.01478321,0.47000006
t1,3848,-0.00042367942,0.014225222,0.42999986
t1,3883,-0.0009299042,0.01901759,0.51
t1,3894,0.00040963964,0.018951923,0.45999998
t1,3897,-0.0015902548,0.01219006,0.43999988
t1,3910,-0.004583635,0.016074441,0.41000003
t1,3920,0.0027260801,0.0123587735,0.47999996
t1,3937,-0.0018111662,0.013817762,0.41000003
t1,3953,0.0022953681,0.01651018,0.44
t1,3962,0.0035673697,0.011998977,0.39999998
t1,3972,-0.0023388155,0.012088399,0.46999994
t1,3979,0.0007551582,0.018166354,0.48999986
t1,3982,0.0037758264,0.014837098,0.44999996
t1,3985,0.0008351003,0.009803036,0.41
t1,4013,-0.0025809652,0.017565668,0.46000004
t1,4018,0.0010903644,0.015609223,0.41
t1,4037,0.002447421,0.016869979,0.41
t1,4041,0.009406545,0.026970815,0.44
t1,4054,0.0002589276,0.013598769,0.43000004
t1,4056,-0.0009993688,0.010845164,0.4
t1,4057,0.00045555606,0.012363148,0.42999992
t1,4069,-0.004416057,0.017876972,0.48999995
t1,4072,0.0035761409,0.016889594,0.50999993
t1,4095,-0.004377721,0.014819588,0.51
t1,4096,0.00058520585,0.012736963,0.4600001
t1,4097,-0.0017785951,0.018167313,0.4500001
t1,4104,-0.0020184014,0.012948826,0.44
t1,4155,0.0018000123,0.014107705,0.45000005
t1,4183,0.00041828904,0.019623097,0.4599999
t1,4184,0.00038001337,0.014204917,0.41
t1,4201,-5.455551e-5,0.013858118,0.44000006
t1,4227,-0.0006597757,0.014162261,0.42000002
t1,4234,0.00018549693,0.013037259,0.48999998
t1,4236,-0.0026240547,0.01714821,0.50999993
t1,4248,-0.00012166173,0.012151908,0.4399999
t1,4250,-0.0018516954,0.012419762,0.46
t1,4274,0.0009328151,0.014739959,0.40000004
t1,4275,0.00078426313,0.011861275,0.43
t1,4297,-0.0024647128,0.014961812,0.45999992
t1,4306,6.0110333e-6,0.011809896,0.45999998
t1,4312,-0.004610254,0.016712112,0.52000004
t1,4314,0.0018188618,0.013009323,0.39000002
t1,4353,-0.0008091466,0.016280407,0.43
t1,4359,0.0063587944,0.020789856,0.48999992
t1,4378,-3.1513693e-5,0.013237098,0.4599999
t1,4397,-0.0018359502,0.015873523,0.40999997
t1,4427,-0.0034321323,0.012937328,0.41999987
t1,4447,0.0033033825,0.012565499,0.4500001
t1,4480,-0.0031821097,0.021422746,0.43999988
t1,4481,0.0020792955,0.011322704,0.42
t1,4483,0.0026097298,0.015755458,0.44999993
t1,4491,-0.001379384,0.020524504,0.44
t1,4515,-0.005144077,0.019774137,0.48000002
t1,4517,-0.004693059,0.014175136,0.41999987
t1,4531,0.00037143088,0.010387684,0.43000004
t1,4561,0.00018177167,0.016378503,0.53999996
t1,4574,0.0008970752,0.010979269,0.39999998
t1,4582,-0.0019137668,0.014973296,0.49999997
t1,4604,0.0016427411,0.013797721,0.48000014
t1,4625,0.0005095585,0.019416193,0.48999974
t1,4627,-0.001135426,0.016815366,0.44999987
t1,4629,0.0031683138,0.0137895625,0.4200001
t1,4653,0.0059965146,0.019185271,0.46999985
t1,4702,-0.0023003176,0.017846465,0.41
t1,4709,0.0014887196,0.015893845,0.44999987
t1,4715,-0.0014949605,0.018278655,0.44
t1,4727,0.0038968232,0.01281166,0.4000001
t1,4738,0.0025196618,0.01485347,0.43999988
t1,4758,0.0031147911,0.021814121,0.48999998
t1,4763,-0.0011353439,0.01268821,0.44999987
t1,4781,0.0008818541,0.010438892,0.36999995
t1,4798,0.00042948808,0.0123414425,0.43999988
t1,4816,-0.00139407,0.012339039,0.40000004
t1,4821,-0.0009355314,0.012939363,0.4499998
t1,4822,-0.0011691385,0.01471938,0.49999997
t1,4830,-0.0008697601,0.015726736,0.4499998
t1,4837,0.003287874,0.017068284,0.48000008
t1,4847,-0.005045697,0.012805468,0.44000006
t1,4855,-0.004390967,0.016814107,0.47
t1,4857,-0.00013222502,0.013502704,0.44999993
t1,4869,0.0014474947,0.018292725,0.46999985
t1,4870,0.0040826015,0.016301803,0.48
t1,4873,-0.0075642555,0.01802128,0.44000003
t1,4880,0.0022415728,0.011317486,0.43999994
t1,4887,-0.00027704414,0.014383662,0.4500001
t1,4889,0.00018037477,0.011462465,0.37
t1,4890,-0.004213978,0.016805617,0.46999994
t1,4903,0.004115061,0.014685369,0.46000004
t1,4914,-0.007323441,0.01821355,0.48000002
t1,4919,-0.0045554475,0.017780434,0.45000005
t1,4932,0.001972125,0.01785369,0.46
t1,4945,0.0008378822,0.011718563,0.45000005
t1,4952,0.0003685538,0.012985946,0.42999986
t1,4961,0.00043120256,0.014158085,0.42
t1,4999,-0.001845568,0.0134198135,0.40000004
t1,5004,-0.0007117961,0.014674559,0.39000005
t1,5011,0.0021426743,0.0110573415,0.40999997
t1,5018,-0.00296969,0.01542139,0.4500001
t1,5021,-0.0006206769,0.016630793,0.49999985
t1,5037,-0.0018381393,0.015556309,0.41000003
t1,5047,0.00022222631,0.012363005,0.47
t1,5048,0.001154213,0.014787464,0.48000002
t1,5050,-0.0033636584,0.014516926,0.45999998
t1,5052,0.00016549363,0.016039798,0.47999996
t1,5057,-0.0029732443,0.017467842,0.4499999
t1,5064,0.000841763,0.012297859,0.43
t1,5068,0.0042507923,0.013577107,0.43000007
t1,5103,-9.370587e-6,0.013289507,0.39
t1,5109,0.0011585285,0.010998251,0.42999998
t1,5111,0.0014617456,0.012708859,0.45999992
t1,5112,0.009366144,0.025073964,0.52000016
t1,5123,0.0025697907,0.016354272,0.4500001
t1,5172,-0.0021270132,0.013463574,0.43999994
t1,5175,-0.00015518216,0.0113347275,0.44
t1,5181,-0.00080521073,0.0152517585,0.47999987
t1,5182,-0.0044407994,0.0138949845,0.52000004
t1,5190,0.0049019433,0.018200736,0.4599998
t1,5211,0.0010604938,0.0129154865,0.43
t1,5213,-0.00047522096,0.014625516,0.45000005
t1,5220,0.0024222096,0.013918787,0.46999994
t1,5223,-0.0011337119,0.011298378,0.44
t1,5225,0.010766646,0.02128703,0.4999999
t1,5227,-0.00016124589,0.010741197,0.4500001
t1,5230,-0.0024882788,0.016758448,0.45999992
t1,5243,0.0028484075,0.015405883,0.48999998
t1,5267,0.0016899742,0.017447898,0.44999987
t1,5275,-0.002664605,0.016386436,0.42999992
t1,5278,0.0021213153,0.015366863,0.44999984
t1,5279,-0.0015253144,0.014057274,0.45999977
t1,5297,-0.0011396749,0.013773584,0.39000002
t1,5301,-0.0015426772,0.01456306,0.44000012
t1,5307,-0.002388493,0.015390961,0.5000001
t1,5309,-0.0012167423,0.013139465,0.45000005
t1,5317,0.0010362562,0.012937575,0.44
t1,5341,0.0004893387,0.013599526,0.42000008
t1,5352,-0.0015602611,0.015864508,0.42000008
t1,5355,-0.003525962,0.01542514,0.45999992
t1,5362,0.0007627453,0.017034516,0.43000007
t1,5375,0.0003349356,0.013514165,0.45999992
t1,5387,0.0001403863,0.011365931,0.47000012
t1,5393,-0.00044147964,0.017512916,0.47000006
t1,5403,-0.0011811322,0.013874871,0.46
t1,5410,-0.00038178137,0.014872086,0.48999998
t1,5455,-0.0005874086,0.017430276,0.4299999
t1,5473,0.0024928376,0.011785817,0.48999998
t1,5491,0.00045991223,0.013017216,0.48999998
t1,5504,0.0011455134,0.0129184015,0.44999996
t1,5512,-0.0002525237,0.018208804,0.40999997
t1,5533,-0.00021832723,0.01315279,0.45999998
t1,5535,-0.0033516726,0.017903531,0.50000006
t1,5555,-0.006089432,0.017016277,0.49999997
t1,5571,-0.00045274635,0.01700908,0.44999993
t1,5578,0.00852583,0.021160929,0.50999993
t1,5582,0.0010834632,0.015233109,0.42999992
t1,5587,0.00076521386,0.017551204,0.45
t1,5590,-0.0012167905,0.010811288,0.4
t1,5601,-0.0018131905,0.013886234,0.4299999
t1,5603,-0.0050058053,0.017843762,0.48000014
t1,5611,-0.0031553556,0.016956776,0.47000006
t1,5616,0.0037535469,0.012373917,0.39999998
t1,5621,0.00613825,0.018798264,0.48000002
t1,5676,-0.0011513933,0.010164449,0.42000008
t1,5685,-0.001148566,0.012328822,0.43999988
t1,5695,0.002529194,0.015570838,0.41000003
t1,5698,-0.00035144493,0.01279898,0.4600001
t1,5718,-0.002956446,0.01429832,0.50000006
t1,5730,-0.0010177732,0.01249809,0.42000014
t1,5735,0.00085318804,0.014663567,0.42999992
t1,5750,0.0023254561,0.030566014,0.45999998
t1,5770,0.0030366795,0.016872464,0.4
t1,5807,0.002987554,0.016754227,0.42000002
t1,5818,-0.0009537525,0.010431497,0.42999992
t1,5829,-0.0024412638,0.011560237,0.43999997
t1,5851,-0.00085786375,0.013015802,0.47000018
t1,5871,-0.0048363926,0.019354174,0.4700001
t1,5874,-0.00039181983,0.017836625,0.44999996
t1,5893,0.0032017059,0.014455932,0.46999994
t1,5905,0.0017578838,0.012451317,0.38000003
t1,5910,0.0024680207,0.016222436,0.39000002
t1,5912,0.0033273194,0.017545504,0.4699999
t1,5919,-0.00073323597,0.010203473,0.4699999
t1,5942,0.0005701264,0.01586185,0.42000002
t1,5944,0.0020719261,0.011825758,0.49
t1,5949,-0.0030795976,0.027000133,0.48999998
t1,5975,-0.0018385913,0.015779184,0.44
t1,5983,-0.00784966,0.02293099,0.52
t1,5993,-0.00442426,0.018950066,0.5000001
t1,6008,0.0055943904,0.021746786,0.4600001
t1,6015,0.0010659487,0.014666282,0.4799999
t1,6037,-0.00030151644,0.00878681,0.3700001
t1,6046,0.0016193799,0.013396895,0.42999992
t1,6063,-0.0014677475,0.014337052,0.4399999
t1,6067,-0.0007920627,0.0130384425,0.49999997
t1,6100,-0.0015802048,0.0117911985,0.44
t1,6106,0.0010346047,0.0141733745,0.4600001
t1,6111,0.0014951305,0.013669748,0.40999988
t1,6117,-0.0020001156,0.014555769,0.45
t1,6124,0.004190883,0.01918324,0.48999998
t1,6128,-0.0008762857,0.013540715,0.4799999
t1,6151,-0.00081687205,0.010005086,0.42
t1,6154,-0.0017771336,0.010147812,0.34999996
t1,6161,0.0010704865,0.016706692,0.51
t1,6176,-0.0004699408,0.012121456,0.44999987
t1,6249,0.00907213,0.019610798,0.49999997
t1,6251,-0.0024219607,0.01643422,0.48999992
