Trait,Marker_ID,Estimate,SD,Model_Frequency
t1,598,0.0010740843,0.0103729265,1.0
t1,622,0.0013320084,0.0107228905,1.0
t1,629,-0.0024085215,0.009953651,1.0
t1,685,-0.0035213996,0.01131915,1.0
t1,689,-0.0023787832,0.009432012,1.0
t1,695,0.0033804493,0.011282108,1.0
t1,700,-8.8513356e-5,0.010243599,1.0
t1,702,-0.00031265712,0.009397314,1.0
t1,709,-0.0017719395,0.009736097,1.0
t1,723,-0.002301746,0.01119769,1.0
t1,730,-0.001758023,0.010823173,1.0
t1,738,-0.0006743338,0.009941349,1.0
t1,751,0.0015321587,0.011373003,1.0
t1,759,-0.0027754584,0.010520182,1.0
t1,760,-0.0015562586,0.0103020435,1.0
t1,773,0.0002467244,0.010920761,1.0
t1,778,-0.00065731426,0.010801376,1.0
t1,795,-0.0009343664,0.011291615,1.0
t1,805,0.0019112544,0.009975303,1.0
t1,806,0.0015742241,0.009291665,1.0
t1,813,-0.001389262,0.009788191,1.0
t1,819,-0.0021615496,0.009988579,1.0
t1,829,-0.0013894631,0.009977301,1.0
t1,836,-0.0004457339,0.009910135,1.0
t1,837,0.0035841845,0.01077745,1.0
t1,843,-0.0013153483,0.009781657,1.0
t1,846,-0.00017429917,0.0094917305,1.0
t1,852,-0.00081023126,0.01212748,1.0
t1,856,0.0046087215,0.009370043,1.0
t1,867,-0.0021357704,0.009472408,1.0
t1,879,-0.0008258584,0.009601871,1.0
t1,881,-0.0008136805,0.010562964,1.0
t1,889,0.0019360776,0.009641097,1.0
t1,898,-0.0013326932,0.009868341,1.0
t1,914,0.0010097792,0.010139634,1.0
t1,927,-0.00126056,0.010877574,1.0
t1,939,-0.0010554829,0.0103720585,1.0
t1,957,-0.0023723287,0.010249938,1.0
t1,977,0.0037883103,0.010676885,1.0
t1,992,0.00091195706,0.010635622,1.0
t1,1016,-0.005288236,0.010499365,1.0
t1,1020,5.3743668e-5,0.010516507,1.0
t1,1023,0.002218728,0.009663316,1.0
t1,1054,-0.0021345438,0.011390197,1.0
t1,1062,-0.00070610875,0.0104774665,1.0
t1,1069,-7.201602e-5,0.010159613,1.0
t1,1091,-0.0006473862,0.010694531,1.0
t1,1094,-0.00044314022,0.010701899,1.0
t1,1096,2.3770519e-5,0.009759504,1.0
t1,1097,-0.0006833161,0.009220327,1.0
t1,1099,0.00021627833,0.011839992,1.0
t1,1104,-0.002130735,0.01044363,1.0
t1,1112,-0.000106384665,0.011606919,1.0
t1,1114,0.00050455413,0.010407151,1.0
t1,1157,-0.0020790957,0.010419565,1.0
t1,1164,-0.0025678072,0.009717405,1.0
t1,1180,0.0011903695,0.008960502,1.0
t1,1193,0.00037146776,0.010795344,1.0
t1,1216,-0.0024477614,0.009080171,1.0
t1,1224,0.0006555496,0.010929174,1.0
t1,1233,-0.004629627,0.009790413,1.0
t1,1240,-0.0012799401,0.009998959,1.0
t1,1241,-0.00038182313,0.011108564,1.0
t1,1269,0.0027262182,0.009600667,1.0
t1,1272,0.0002599759,0.011347908,1.0
t1,1277,-0.0017334031,0.009433417,1.0
t1,1282,0.00200971,0.011683689,1.0
t1,1283,0.0005991294,0.011167924,1.0
t1,1296,0.0009779177,0.009775754,1.0
t1,1298,-0.0020044222,0.009538768,1.0
t1,1318,-0.0026434385,0.010572973,1.0
t1,1319,-0.0013540605,0.00851952,1.0
t1,1321,0.00060152775,0.008965445,1.0
t1,1336,-0.0012748123,0.010298184,1.0
t1,1339,-0.0013149587,0.010541213,1.0
t1,1345,0.0015720294,0.010174384,1.0
t1,1352,-0.0046391706,0.010889686,1.0
t1,1360,-0.001913687,0.010035935,1.0
t1,1365,-0.0011248089,0.010890745,1.0
t1,1373,-0.0015499135,0.010647918,1.0
t1,1390,0.0028929713,0.009378198,1.0
t1,1391,-0.00066500524,0.009929847,1.0
t1,1396,-0.00019205449,0.009918429,1.0
t1,1407,-0.001680408,0.010724307,1.0
t1,1433,0.00087434973,0.010445776,1.0
t1,1451,0.0009174198,0.009630464,1.0
t1,1452,0.0006346766,0.010742253,1.0
t1,1454,0.0006918074,0.011481905,1.0
t1,1455,0.002402327,0.010940974,1.0
t1,1462,0.0018647447,0.010059316,1.0
t1,1465,-0.0023597733,0.010425511,1.0
t1,1485,-0.0004846583,0.011139687,1.0
t1,1500,0.0021408137,0.008585875,1.0
t1,1504,0.0016863539,0.010029474,1.0
t1,1518,0.0010079874,0.008380188,1.0
t1,1547,0.004158769,0.011312078,1.0
t1,1552,0.00020649804,0.009375181,1.0
t1,1564,0.0009897834,0.010193986,1.0
t1,1574,-0.0038680765,0.010159204,1.0
t1,1595,-0.0026279413,0.00993521,1.0
t1,1606,0.0016738871,0.010961923,1.0
t1,1608,-0.00051178935,0.011791439,1.0
t1,1616,0.0008133114,0.010147733,1.0
t1,1618,-0.0029379372,0.009625021,1.0
t1,1643,-0.0015709825,0.009430002,1.0
t1,1700,-0.004250763,0.009755743,1.0
t1,1729,-0.0011749584,0.010245559,1.0
t1,1732,-0.0010169313,0.0101382295,1.0
t1,1739,-0.00061811646,0.01019933,1.0
t1,1765,0.0005149303,0.010899004,1.0
t1,1792,-0.0010322917,0.010260425,1.0
t1,1828,-0.0053087794,0.008854755,1.0
t1,1838,0.0008319292,0.012206743,1.0
t1,1847,-0.0009406414,0.009457602,1.0
t1,1873,8.732488e-5,0.009029514,1.0
t1,1878,0.0017175794,0.01023631,1.0
t1,1885,-0.0004104881,0.01031624,1.0
t1,1889,-0.00020537929,0.011475468,1.0
t1,1891,0.0012972832,0.009434449,1.0
t1,1894,0.00036706624,0.009954847,1.0
t1,1910,0.00047609827,0.010278095,1.0
t1,1925,-0.0021614258,0.009205513,1.0
t1,1940,-0.0023237264,0.010832157,1.0
t1,1941,-0.0022904314,0.011273818,1.0
t1,1943,-0.0013112937,0.010446362,1.0
t1,1948,-0.0027028937,0.009822961,1.0
t1,1956,0.0002603643,0.010663276,1.0
t1,1957,-0.0028520303,0.009261125,1.0
t1,1977,-0.0008672813,0.008920965,1.0
t1,1982,0.00074840535,0.009012156,1.0
t1,1985,-0.0023872177,0.009365752,1.0
t1,1996,-0.000575405,0.011150281,1.0
t1,2009,0.0009940385,0.011262705,1.0
t1,2023,0.0003126201,0.010428075,1.0
t1,2030,0.00090140477,0.0094668,1.0
t1,2038,0.0006259473,0.011924776,1.0
t1,2043,-0.0008354331,0.010743698,1.0
t1,2047,0.001819258,0.009525503,1.0
t1,2053,0.0022640561,0.009911118,1.0
t1,2054,0.0028563652,0.010364842,1.0
t1,2057,0.0012213412,0.011547541,1.0
t1,2074,-0.00043283333,0.009702241,1.0
t1,2090,-0.0004053093,0.010491949,1.0
t1,2115,-0.00028034093,0.009440479,1.0
t1,2119,-0.0015588345,0.012290239,1.0
t1,2130,-0.0001397401,0.011461659,1.0
t1,2132,-0.00023848278,0.009893423,1.0
t1,2141,-0.0022965802,0.009813404,1.0
t1,2142,-0.0015406315,0.011446373,1.0
t1,2144,0.0022945134,0.00929376,1.0
t1,2150,-0.0014140524,0.010305097,1.0
t1,2151,-0.0024526538,0.011145086,1.0
t1,2167,0.0013112453,0.010608031,1.0
t1,2169,-0.00089863874,0.009432854,1.0
t1,2170,0.001426637,0.011234559,1.0
t1,2171,-0.00059331383,0.0100068785,1.0
t1,2182,-0.00037046833,0.010714317,1.0
t1,2189,-0.00038887048,0.010354863,1.0
t1,2202,0.0005939504,0.010246168,1.0
t1,2241,0.0017922363,0.009816162,1.0
t1,2245,-0.0029771107,0.010987938,1.0
t1,2251,-0.0010011325,0.0115467915,1.0
t1,2257,-0.0012153697,0.011574259,1.0
t1,2265,3.4106262e-5,0.01169449,1.0
t1,2279,-0.0009932683,0.010085108,1.0
t1,2285,0.0014894197,0.009832419,1.0
t1,2301,-0.003343956,0.011413019,1.0
t1,2316,0.0020766482,0.012521772,1.0
t1,2318,0.00032948607,0.011638333,1.0
t1,2325,0.0008112948,0.010059997,1.0
t1,2329,0.0014770752,0.010607145,1.0
t1,2334,-0.00027415343,0.011170059,1.0
t1,2343,0.0017479913,0.00975009,1.0
t1,2345,0.00092334795,0.009682311,1.0
t1,2346,4.718511e-5,0.012579395,1.0
t1,2360,-0.00074935786,0.011387524,1.0
t1,2366,-0.0014753821,0.008352991,1.0
t1,2372,-0.0006170028,0.009857367,1.0
t1,2381,0.00021428829,0.00969446,1.0
t1,2389,0.001870579,0.009709489,1.0
t1,2392,-0.0016422578,0.011499764,1.0
t1,2396,-0.00047585438,0.010919966,1.0
t1,2420,0.00064714096,0.011163577,1.0
t1,2430,-0.0009631787,0.011345168,1.0
t1,2431,-0.00011743484,0.010125634,1.0
t1,2446,-0.0001463854,0.010187967,1.0
t1,2458,-0.0007785794,0.010379612,1.0
t1,2470,0.0027959656,0.011645061,1.0
t1,2489,0.0017334328,0.0102497805,1.0
t1,2492,-0.00046972002,0.009966955,1.0
t1,2497,-0.0010253843,0.010546174,1.0
t1,2528,0.00021730397,0.009887399,1.0
t1,2545,0.000164479,0.010015221,1.0
t1,2574,-0.0012729535,0.009032182,1.0
t1,2596,-0.0034717761,0.010887029,1.0
t1,2603,-0.0006377939,0.010969554,1.0
t1,2613,0.0005801957,0.01093552,1.0
t1,2620,-0.0016727197,0.009688935,1.0
t1,2621,-0.0014430586,0.009776313,1.0
t1,2630,-0.0011712068,0.00982693,1.0
t1,2640,0.0005815455,0.009421099,1.0
t1,2644,0.0018088674,0.01054467,1.0
t1,2662,0.0014653319,0.011262438,1.0
t1,2692,0.0025040084,0.011390203,1.0
t1,2707,5.0311923e-5,0.009418967,1.0
t1,2709,0.0017085777,0.010270488,1.0
t1,2712,-0.0008514517,0.009475303,1.0
t1,2722,-0.0047036763,0.010371565,1.0
t1,2723,-0.0018406571,0.010665472,1.0
t1,2727,-5.4148295e-5,0.009365066,1.0
t1,2730,0.000973787,0.010128579,1.0
t1,2775,-0.00064753153,0.011199183,1.0
t1,2822,-0.00043959983,0.010479425,1.0
t1,2825,-0.002060033,0.011699921,1.0
t1,2831,0.0021690428,0.009574393,1.0
t1,2846,0.0009262316,0.009990349,1.0
t1,2861,-0.004502911,0.010006522,1.0
t1,2868,0.0011901361,0.01060621,1.0
t1,2886,-0.001363861,0.009992595,1.0
t1,2888,-0.000245675,0.010011009,1.0
t1,2899,-0.0012585163,0.011301367,1.0
t1,2915,0.0022604943,0.010245773,1.0
t1,2936,-0.00067260326,0.010417996,1.0
t1,2938,-0.0012456274,0.010411481,1.0
t1,2939,-0.004652834,0.009383531,1.0
t1,2953,-0.0025790588,0.010785582,1.0
t1,2962,-5.6328015e-5,0.008847608,1.0
t1,2998,0.00012204383,0.011309027,1.0
t1,3019,-0.0010039033,0.010859811,1.0
t1,3029,-0.0029629304,0.011228619,1.0
t1,3052,-0.00010243004,0.009784092,1.0
t1,3074,-0.0027724293,0.01081346,1.0
t1,3087,-0.002428628,0.009379882,1.0
t1,3090,0.0019990143,0.009957615,1.0
t1,3109,-0.0022131202,0.011499497,1.0
t1,3114,0.0029180266,0.012091083,1.0
t1,3120,0.0030581916,0.01077239,1.0
t1,3121,0.0005498821,0.012630383,1.0
t1,3122,0.00044059622,0.010503259,1.0
t1,3123,-0.003499336,0.009103636,1.0
t1,3143,0.00051946926,0.010870442,1.0
t1,3153,-0.0030004543,0.009632144,1.0
t1,3157,-0.0002804665,0.00923756,1.0
t1,3167,0.0013309735,0.010321231,1.0
t1,3175,0.0009347324,0.00962246,1.0
t1,3177,0.00019543986,0.010004184,1.0
t1,3180,0.0012859267,0.012558838,1.0
t1,3181,0.0004005502,0.010422815,1.0
t1,3182,0.00037937518,0.010849289,1.0
t1,3183,-0.00077021745,0.009186621,1.0
t1,3194,-0.00089370133,0.008270507,1.0
t1,3216,-0.00065967574,0.010380675,1.0
t1,3217,0.001155365,0.010617233,1.0
t1,3222,0.0021258916,0.010137477,1.0
t1,3237,-0.002217795,0.0102381585,1.0
t1,3239,7.318317e-5,0.009958967,1.0
t1,3242,0.0011602795,0.011777256,1.0
t1,3254,-0.0009505511,0.010438508,1.0
t1,3280,0.00045827223,0.00955496,1.0
t1,3282,-0.0026248475,0.01123099,1.0
t1,3283,0.00050164055,0.00900176,1.0
t1,3290,0.0016369208,0.010706986,1.0
t1,3298,-0.0021034942,0.009906687,1.0
t1,3302,0.00091571984,0.010179863,1.0
t1,3303,-0.0016218564,0.010625063,1.0
t1,3314,-0.0012719983,0.010325892,1.0
t1,3315,-0.0018485878,0.011104032,1.0
t1,3316,0.001284455,0.0106111765,1.0
t1,3334,0.00046148605,0.010776916,1.0
t1,3338,-0.002357925,0.00903717,1.0
t1,3341,-0.004330286,0.011175165,1.0
t1,3351,-0.0026402215,0.010375814,1.0
t1,3363,-0.0019117935,0.010453107,1.0
t1,3366,-0.0006009326,0.009451624,1.0
t1,3367,0.0017572505,0.010404096,1.0
t1,3379,-0.0021098866,0.011332553,1.0
t1,3382,0.0007233705,0.01058123,1.0
t1,3435,0.0010548341,0.010895002,1.0
t1,3445,-0.0014916089,0.008685253,1.0
t1,3451,0.0009810235,0.009790329,1.0
t1,3454,-0.00049530115,0.009843376,1.0
t1,3466,0.00039663556,0.010998407,1.0
t1,3468,-0.0028644043,0.01097375,1.0
t1,3469,-2.2695825e-5,0.010250859,1.0
t1,3486,0.0013083434,0.011193587,1.0
t1,3492,0.0031003256,0.008872773,1.0
t1,3508,-0.0005056626,0.0112157175,1.0
t1,3513,-0.0007397326,0.009659675,1.0
t1,3533,-0.007575033,0.0109203905,1.0
t1,3535,-0.0006511837,0.009954954,1.0
t1,3542,-0.0015944977,0.011861979,1.0
t1,3547,0.0011790819,0.009206319,1.0
t1,3548,0.0042736907,0.010936331,1.0
t1,3575,3.5148692e-5,0.010490529,1.0
t1,3591,-0.0022423137,0.009896802,1.0
t1,3601,0.0008963347,0.010078244,1.0
t1,3605,-0.0032765847,0.009799871,1.0
t1,3625,0.00010562097,0.009742504,1.0
t1,3666,0.0034637104,0.010637141,1.0
t1,3677,-0.0018804052,0.0091735935,1.0
t1,3709,0.0029002528,0.011301619,1.0
t1,3724,0.0025001112,0.010844837,1.0
t1,3734,7.3930685e-5,0.010978516,1.0
t1,3735,-0.0013585679,0.010717779,1.0
t1,3755,-0.0019232912,0.010269614,1.0
t1,3758,-0.0018943485,0.010367977,1.0
t1,3777,-0.00037033,0.010651344,1.0
t1,3840,0.0015290389,0.0110987155,1.0
t1,3848,0.0015730665,0.00935634,1.0
t1,3883,0.0013970069,0.010179677,1.0
t1,3894,0.0011365179,0.009983369,1.0
t1,3897,-0.002485046,0.012419357,1.0
t1,3910,-0.0007330907,0.010218161,1.0
t1,3920,0.001858698,0.00990594,1.0
t1,3937,0.0015051255,0.009654967,1.0
t1,3953,0.0004267796,0.009977858,1.0
t1,3962,0.0025700089,0.012391977,1.0
t1,3972,-0.0017244628,0.0094087375,1.0
t1,3979,-0.0007872525,0.00906739,1.0
t1,3982,0.0039704656,0.011697988,1.0
t1,3985,-0.00045516243,0.009666637,1.0
t1,4013,-0.0017303068,0.010074033,1.0
t1,4018,0.0013631025,0.009323672,1.0
t1,4037,0.0033307814,0.010389605,1.0
t1,4041,0.0032872483,0.010129207,1.0
t1,4054,0.0008027557,0.008856145,1.0
t1,4056,-0.0026508684,0.010461597,1.0
t1,4057,-0.0020872164,0.011743217,1.0
t1,4069,-0.004666111,0.010469032,1.0
t1,4072,0.00029156235,0.010958702,1.0
t1,4095,0.00023574605,0.010511174,1.0
t1,4096,0.00092995504,0.011216925,1.0
t1,4097,0.0005332329,0.011198218,1.0
t1,4104,0.0001837693,0.009709603,1.0
t1,4155,0.00060501206,0.010898048,1.0
t1,4183,-0.0011080618,0.0102044605,1.0
t1,4184,0.0022057854,0.010610526,1.0
t1,4201,-0.00013425596,0.010685863,1.0
t1,4227,-0.0007639184,0.01098865,1.0
t1,4234,0.0005428933,0.011029567,1.0
t1,4236,-0.00047741158,0.011482569,1.0
t1,4248,0.0018202938,0.00987745,1.0
t1,4250,-0.0016682488,0.009673267,1.0
t1,4274,0.0007458967,0.00946198,1.0
t1,4275,1.6888682e-5,0.011035675,1.0
t1,4297,-0.0014547876,0.010444415,1.0
t1,4306,0.0024540105,0.0111583695,1.0
t1,4312,-0.0023060003,0.008964046,1.0
t1,4314,0.002666271,0.011576486,1.0
t1,4353,-0.0012206029,0.010602531,1.0
t1,4359,0.0034635216,0.009837034,1.0
t1,4378,0.0005116309,0.010329862,1.0
t1,4397,0.0015126565,0.01135404,1.0
t1,4427,-0.00011426555,0.010832442,1.0
t1,4447,0.0005683315,0.010395956,1.0
t1,4480,-0.0004122462,0.009941362,1.0
t1,4481,0.0025142252,0.010198771,1.0
t1,4483,-0.0006337017,0.011433207,1.0
t1,4491,-0.0020809416,0.011126629,1.0
t1,4515,-0.002041838,0.011555188,1.0
t1,4517,-0.0013878767,0.012053049,1.0
t1,4531,0.0005513068,0.010037335,1.0
t1,4561,-0.002408064,0.009681149,1.0
t1,4574,0.0026607898,0.009629963,1.0
t1,4582,-0.0003529492,0.010303107,1.0
t1,4604,0.0006994172,0.010887973,1.0
t1,4625,0.0008831693,0.011014931,1.0
t1,4627,-0.00041161326,0.008886655,1.0
t1,4629,0.0024317729,0.009510835,1.0
t1,4653,0.0008620399,0.0091195395,1.0
t1,4702,-0.001997887,0.009520772,1.0
t1,4709,0.0007454498,0.01033064,1.0
t1,4715,0.00013942858,0.008960353,1.0
t1,4727,0.0042379736,0.010460752,1.0
t1,4738,-0.0010590437,0.010990644,1.0
t1,4758,-0.000291888,0.011479392,1.0
t1,4763,-0.00051923917,0.008882142,1.0
t1,4781,-4.9242644e-5,0.010960499,1.0
t1,4798,0.0007426739,0.009327429,1.0
t1,4816,0.0016932546,0.009782668,1.0
t1,4821,-0.0010905776,0.01085293,1.0
t1,4822,-0.0015388718,0.011821198,1.0
t1,4830,-4.4436223e-5,0.009712646,1.0
t1,4837,0.0032026137,0.009376437,1.0
t1,4847,-0.004233166,0.011895094,1.0
t1,4855,-0.0031956448,0.011205979,1.0
t1,4857,-0.0014047453,0.011074219,1.0
t1,4869,0.0009550604,0.009927113,1.0
t1,4870,-9.911461e-5,0.011125108,1.0
t1,4873,-0.0030097822,0.00963157,1.0
t1,4880,0.0024756065,0.01077201,1.0
t1,4887,0.00073851226,0.010050444,1.0
t1,4889,0.0015768168,0.010082079,1.0
t1,4890,-0.0017174715,0.009551621,1.0
t1,4903,0.0028428745,0.010896468,1.0
t1,4914,-0.0046783993,0.009996069,1.0
t1,4919,-0.0023006292,0.010521533,1.0
t1,4932,0.0008652447,0.009385413,1.0
t1,4945,0.0014847537,0.010134176,1.0
t1,4952,0.00038178964,0.0104119815,1.0
t1,4961,0.0021130613,0.0120322835,1.0
t1,4999,-0.0017305119,0.011725906,1.0
t1,5004,0.0021185821,0.011745328,1.0
t1,5011,0.0021138205,0.010683946,1.0
t1,5018,-0.0019863867,0.009970229,1.0
t1,5021,-1.5089206e-5,0.011445766,1.0
t1,5037,-0.002165162,0.010605966,1.0
t1,5047,0.0005285005,0.010498392,1.0
t1,5048,-7.2863855e-5,0.009207999,1.0
t1,5050,-0.00021617672,0.010046096,1.0
t1,5052,0.0016053775,0.008592078,1.0
t1,5057,-0.00071345665,0.010474056,1.0
t1,5064,0.00043173408,0.009314618,1.0
t1,5068,0.0020013733,0.009473327,1.0
t1,5103,0.000116051844,0.010459437,1.0
t1,5109,-0.0010567694,0.01078371,1.0
t1,5111,0.0015736697,0.01088957,1.0
t1,5112,0.002486841,0.009480795,1.0
t1,5123,0.0037055477,0.009551435,1.0
t1,5172,-0.0012196674,0.011647933,1.0
t1,5175,-0.0010397196,0.009639498,1.0
t1,5181,-0.0006283529,0.010939327,1.0
t1,5182,-0.002612654,0.010648967,1.0
t1,5190,0.0031558138,0.011724792,1.0
t1,5211,-0.0016156283,0.007994164,1.0
t1,5213,-0.001010418,0.010289264,1.0
t1,5220,0.0050503546,0.01050583,1.0
t1,5223,-0.0010700087,0.009702819,1.0
t1,5225,0.005680556,0.01089996,1.0
t1,5227,0.0023026778,0.009693305,1.0
t1,5230,-0.00053381606,0.009682228,1.0
t1,5243,0.0017035322,0.010447364,1.0
t1,5267,-0.00048303138,0.009881461,1.0
t1,5275,-0.0033916838,0.010303832,1.0
t1,5278,0.0008416132,0.00928558,1.0
t1,5279,-0.0017893692,0.00974437,1.0
t1,5297,0.00028213914,0.009792404,1.0
t1,5301,-0.0006811572,0.010294182,1.0
t1,5307,-0.001478997,0.010489404,1.0
t1,5309,-0.003019621,0.010374192,1.0
t1,5317,-0.00028390883,0.011025906,1.0
t1,5341,-0.0016887058,0.010680749,1.0
t1,5352,0.0017262646,0.010837333,1.0
t1,5355,-0.002816785,0.0112513425,1.0
t1,5362,0.001107669,0.009976053,1.0
t1,5375,-0.0007623462,0.011657377,1.0
t1,5387,-0.00040720112,0.008811826,1.0
t1,5393,0.0027829176,0.01129996,1.0
t1,5403,-0.0010540675,0.010716106,1.0
t1,5410,0.002583301,0.010996157,1.0
t1,5455,0.0009366873,0.0098395655,1.0
t1,5473,0.00036881785,0.00871554,1.0
t1,5491,0.0004634537,0.010259692,1.0
t1,5504,-0.0019151666,0.010751372,1.0
t1,5512,0.0018472264,0.010887234,1.0
t1,5533,-0.0023769606,0.010017035,1.0
t1,5535,-0.0021211863,0.010424494,1.0
t1,5555,-0.002089955,0.009293271,1.0
t1,5571,-0.00094946334,0.010254025,1.0
t1,5578,0.0027666383,0.011305733,1.0
t1,5582,-0.00016041624,0.011832185,1.0
t1,5587,-0.00054397323,0.010982779,1.0
t1,5590,0.0016168493,0.011114185,1.0
t1,5601,0.0009815041,0.009986228,1.0
t1,5603,-0.0031800692,0.0103452,1.0
t1,5611,-0.0015220465,0.008914811,1.0
t1,5616,0.0013928039,0.010392776,1.0
t1,5621,0.0024474587,0.01038615,1.0
t1,5676,-0.0004051875,0.011040849,1.0
t1,5685,0.0003020832,0.009785813,1.0
t1,5695,0.0012859774,0.009257432,1.0
t1,5698,0.0018188407,0.01145825,1.0
t1,5718,-0.00116534,0.010382762,1.0
t1,5730,-0.0007199544,0.009680876,1.0
t1,5735,0.000113750444,0.010489139,1.0
t1,5750,0.0021971741,0.010525243,1.0
t1,5770,0.0020639803,0.010450877,1.0
t1,5807,0.0015320198,0.0115975365,1.0
t1,5818,-0.00041243556,0.011795784,1.0
t1,5829,-0.0015077718,0.010131365,1.0
t1,5851,-0.0014115279,0.011697764,1.0
t1,5871,-0.0021943753,0.010667808,1.0
t1,5874,-0.0022717703,0.010761078,1.0
t1,5893,0.0036854493,0.009490505,1.0
t1,5905,2.9968736e-5,0.010503005,1.0
t1,5910,-0.0003499359,0.011559077,1.0
t1,5912,0.0014958978,0.012231181,1.0
t1,5919,0.00021475366,0.00950885,1.0
t1,5942,0.0020244028,0.009811288,1.0
t1,5944,0.0020721776,0.009486062,1.0
t1,5949,-0.00083219603,0.010330901,1.0
t1,5975,0.0008291503,0.011456473,1.0
t1,5983,-0.0021235002,0.009299713,1.0
t1,5993,-0.00062582624,0.010764043,1.0
t1,6008,0.0020917708,0.008500152,1.0
t1,6015,0.0022401835,0.009755491,1.0
t1,6037,-0.0012380816,0.010166974,1.0
t1,6046,0.0020985624,0.00955607,1.0
t1,6063,0.00031643145,0.009441534,1.0
t1,6067,-0.002196301,0.0087082265,1.0
t1,6100,-0.00015590174,0.010600444,1.0
t1,6106,0.0028076468,0.010942761,1.0
t1,6111,0.0024648272,0.010228976,1.0
t1,6117,-0.0009913349,0.009872167,1.0
t1,6124,0.0015232044,0.010905867,1.0
t1,6128,-0.0018261985,0.010352158,1.0
t1,6151,0.0029986228,0.009744317,1.0
t1,6154,0.0016717629,0.010670039,1.0
t1,6161,-0.00054551946,0.0086471895,1.0
t1,6176,0.0012055577,0.010017829,1.0
t1,6249,0.0029671753,0.009261231,1.0
t1,6251,-0.00063448417,0.011737993,1.0
t1,6270,-0.0002537713,0.008813995,1.0
t1,6282,0.0040545324,0.011010866,1.0
t1,6295,-0.002979408,0.010581345,1.0
t1,6305,-0.0030385416,0.010089711,1.0
t1,6325,-2.0225894e-5,0.009084135,1.0
t1,6375,0.00010553653,0.010974021,1.0
t1,6418,-0.0013595952,0.0105641335,1.0
t1,6454,0.0037520572,0.008587414,1.0
t1,6457,0.0044159815,0.010291654,1.0
t1,6458,-0.0009536787,0.010150531,1.0
t1,6482,-0.0011535188,0.009159664,1.0
t1,6488,0.0007883543,0.009505336,1.0
t1,6496,-0.0028474678,0.010802679,1.0
t1,6510,-0.0038006718,0.010889867,1.0
t1,6517,0.00014729543,0.008429891,1.0
t1,6518,0.00020481745,0.010839915,1.0
t1,6527,0.0015303374,0.008963816,1.0
t1,6533,0.0017217894,0.009760251,1.0
t1,6535,0.0008136568,0.010113367,1.0
t1,6539,-0.001507645,0.009495225,1.0
t1,6546,-0.00048628214,0.009609437,1.0
t1,6568,-0.0016033943,0.008798964,1.0
t1,6580,-0.00224285,0.009185451,1.0
t1,6598,0.0018590938,0.011019334,1.0
t1,6611,0.0015327223,0.010642271,1.0
t1,6615,-0.002165656,0.009416481,1.0
t1,6630,-0.001371044,0.010095031,1.0
t1,6706,0.00032802724,0.011527296,1.0
t1,6708,-0.0008167408,0.008924961,1.0
t1,6713,0.002368873,0.009817419,1.0
t1,6729,0.0019063624,0.009778537,1.0
t1,6744,0.0010945001,0.011466749,1.0
t1,6748,0.0004618167,0.009574378,1.0
t1,6759,-0.0033207657,0.009391376,1.0
t1,6772,-0.0023047708,0.010727574,1.0
