Trait,Marker_ID,Estimate,SD,Model_Frequency
t1,1732,0.0002911004,0.010063819,0.88
t1,1739,-0.00030589759,0.011241887,0.87999994
t1,1765,-0.000990327,0.0105538145,0.91999996
t1,1792,-0.0012179454,0.009945599,0.90999997
t1,1828,-0.0015407081,0.008617917,0.89000005
t1,1838,0.00017789063,0.0096126925,0.91999996
t1,1847,-0.0017885244,0.009852059,0.9
t1,1873,0.0008582849,0.008430336,0.8899998
t1,1878,0.0025111006,0.01083873,0.8999999
t1,1885,0.0008654796,0.010123262,0.95
t1,1889,0.00012452733,0.010111903,0.90000004
t1,1891,-0.0007728739,0.0101963505,0.96000016
t1,1894,0.0011609201,0.009621267,0.94
t1,1910,0.00021787263,0.010165241,0.90000004
t1,1925,-0.0012887778,0.011941574,0.93
t1,1940,-0.0015687117,0.009935131,0.90999997
t1,1941,-0.0037172553,0.009029494,0.93000007
t1,1943,-0.0017196378,0.009955033,0.90999997
t1,1948,-0.0012245012,0.011738801,0.90000004
t1,1956,0.0016917483,0.010483185,0.95000005
t1,1957,-0.0012522023,0.009228728,0.93999994
t1,1977,-0.0004709732,0.00946226,0.92999995
t1,1982,0.00091821246,0.010521556,0.92
t1,1985,-0.0022030408,0.010344869,0.97
t1,1996,-0.0027643214,0.009479931,0.91999996
t1,2009,0.0028904802,0.010076054,0.9
t1,2023,-0.0024051876,0.010394419,0.9
t1,2030,0.000844697,0.009542842,0.93
t1,2038,0.003138368,0.010664802,0.93
t1,2043,0.0004932457,0.010595878,0.9500001
t1,2047,0.0014679066,0.009451295,0.86999995
t1,2053,0.0031921053,0.008949514,0.8999999
t1,2054,0.0047221775,0.011403763,0.9400001
t1,2057,-0.0010549314,0.011048122,0.90000004
t1,2074,-0.0011824669,0.012421932,0.9500001
t1,2090,-0.0018156321,0.009684586,0.90999997
t1,2115,0.0017490484,0.010875269,0.87
t1,2119,-0.00012286365,0.00896363,0.90000004
t1,2130,0.00029852145,0.010949873,0.9400001
t1,2132,-2.7444896e-5,0.010182669,0.93
t1,2141,0.0015951676,0.0115875825,0.9500001
t1,2142,-0.00071740476,0.0095199235,0.88000005
t1,2144,0.0015032548,0.011543866,0.91999996
t1,2150,-0.0014467814,0.01042956,0.94000006
t1,2151,-0.0035410034,0.0119777685,0.91999996
t1,2167,0.001525302,0.010793827,0.91999996
t1,2169,-0.00041208064,0.0108757615,0.9099999
t1,2170,0.00074158097,0.009908319,0.9300002
t1,2171,9.2501505e-5,0.009525355,0.9500001
t1,2182,-0.001840446,0.009467022,0.9499999
t1,2189,-0.0021347892,0.012197673,0.9499999
t1,2202,-0.00013800722,0.008683125,0.9199999
t1,2241,0.0018858942,0.010246044,0.90000004
t1,2245,-0.0018179953,0.009938731,0.96000004
t1,2251,-0.0015535961,0.00941436,0.9500001
t1,2257,-0.0022925383,0.010359794,0.94
t1,2265,0.0011692508,0.010249215,0.85999995
t1,2279,-0.0006223759,0.010606641,0.91999996
t1,2285,0.00041994223,0.008858541,0.90999997
t1,2301,-0.0040711486,0.009551948,0.89
t1,2316,0.0039787753,0.011225768,0.9499999
t1,2318,-0.0009956277,0.009509939,0.91999996
t1,2325,0.0001826798,0.010649587,0.9400001
t1,2329,0.0006554084,0.010913944,0.9400001
t1,2334,1.2454941e-5,0.008841947,0.96
t1,2343,0.0018744416,0.010244648,0.90999997
t1,2345,-0.0018552243,0.009898932,0.93999994
t1,2346,-0.00040669154,0.011139335,0.9300001
t1,2360,0.0010157215,0.009330163,0.89
t1,2366,-0.004836303,0.009653975,0.9300001
t1,2372,-0.0007394464,0.009289398,0.9600001
t1,2381,0.0011758682,0.011337011,0.9300001
t1,2389,0.0017047036,0.008712458,0.93
t1,2392,-0.00056266657,0.011054605,0.9499999
t1,2396,0.0012521028,0.009758046,0.96
t1,2420,0.00056253374,0.008984253,0.90999997
t1,2430,-0.000801876,0.009521693,0.9300001
t1,2431,0.0018777887,0.011457498,0.90999997
t1,2446,0.003245363,0.011294427,0.9099998
t1,2458,2.2740507e-5,0.009071564,0.90000004
t1,2470,0.003097326,0.008197051,0.95
t1,2489,0.0009648768,0.009046884,0.89000005
t1,2492,0.0004621551,0.0094714165,0.94
t1,2497,0.0010036351,0.010445775,0.96000004
t1,2528,0.0006615596,0.011668132,0.91999996
t1,2545,0.00053590996,0.010130791,0.93
t1,2574,0.0013603044,0.011084463,0.9199999
t1,2596,-0.0023708472,0.012499662,0.8999999
t1,2603,-0.00200953,0.01036672,0.89000005
t1,2613,-0.0015248302,0.008141759,0.94
t1,2620,-0.0005091606,0.009963131,0.8899999
t1,2621,-0.0003073555,0.009388637,0.93000007
t1,2630,-0.0027738991,0.008528768,0.9499999
t1,2640,0.0014867472,0.011276091,0.94000006
t1,2644,0.0028290183,0.011196321,0.9499999
t1,2662,0.0018023375,0.008786067,0.93000007
t1,2692,0.00091025187,0.0107052345,0.85999995
t1,2707,0.0012614019,0.010991029,0.91999996
t1,2709,0.0017006891,0.010614549,0.96
t1,2712,0.0024773488,0.010240112,0.89999986
t1,2722,-0.0029396717,0.009569685,0.91999996
t1,2723,-0.0024912315,0.0101195285,0.91999996
t1,2727,-0.00054052623,0.011725425,0.90000004
t1,2730,0.00015902809,0.010031274,0.92999995
t1,2775,-0.00090857677,0.010617755,0.96
t1,2822,-1.572412e-5,0.009813644,0.90000004
t1,2825,-0.00026172627,0.009651394,0.90999997
t1,2831,0.00068522495,0.009684602,0.92999995
t1,2846,0.0017053497,0.010937705,0.8999999
t1,2861,-0.0024530322,0.008464758,0.9099999
t1,2868,0.0042522773,0.010217618,0.9400001
t1,2886,0.00065530674,0.010610628,0.9400001
t1,2888,-0.0014775718,0.0114586735,0.9099999
t1,2899,0.00024120361,0.008776092,0.88
t1,2915,0.0034856652,0.010398438,0.93000007
t1,2936,-0.0017324969,0.008571642,0.90999997
t1,2938,-0.0023343922,0.010203527,0.96
t1,2939,-0.0037028866,0.011805181,0.97999996
t1,2953,5.717674e-5,0.009619897,0.9200001
t1,2962,0.0016359222,0.010217674,0.97
t1,2998,0.002518647,0.010586024,0.8599999
t1,3019,-0.0011801943,0.009434568,0.9200001
t1,3029,-0.002331079,0.010714812,0.95
t1,3052,-0.00065333984,0.012553041,0.95000005
t1,3074,-0.002671948,0.0101873055,0.9400001
t1,3087,-0.0042594383,0.011512533,0.9099999
t1,3090,0.00094415684,0.010788484,0.87999994
t1,3109,-0.0039998274,0.010373141,0.93999994
t1,3114,0.0034802922,0.010538068,0.9099999
t1,3120,0.0023526396,0.010876513,0.90000004
t1,3121,-0.00069655356,0.010018768,0.9400001
t1,3122,-0.00015003428,0.01007196,0.88
t1,3123,0.0012339114,0.011068072,0.91999996
t1,3143,0.0011222952,0.010889257,0.91999996
t1,3153,-7.391125e-5,0.009191912,0.91999996
t1,3157,-0.0026377614,0.010953408,0.92999995
t1,3167,0.0011913156,0.008767488,0.93999994
t1,3175,0.00039594955,0.011060162,0.9499999
t1,3177,0.0006633192,0.009163185,0.94000006
t1,3180,-0.00043270158,0.009621564,0.95
t1,3181,-0.00018248084,0.00927119,0.96
t1,3182,0.0022994478,0.009842007,0.9500001
t1,3183,-0.0010287017,0.0119060995,0.9500001
t1,3194,0.0019566691,0.011727892,0.9000001
t1,3216,-0.00058428216,0.011074236,0.90999997
t1,3217,0.0012401511,0.009396417,0.9
t1,3222,0.001435071,0.008792534,0.9
t1,3237,-0.0022694704,0.010186858,0.9
t1,3239,0.001062076,0.010588972,0.90000004
t1,3242,0.0013450686,0.008916518,0.9000001
t1,3254,-0.002443643,0.0113486,0.90000004
t1,3280,-0.0010346192,0.010560951,0.91999996
t1,3282,-0.002681607,0.009530613,0.93
t1,3283,0.00068892294,0.009502335,0.9400001
t1,3290,0.00075726607,0.009632566,0.9300001
t1,3298,-0.0007631368,0.01052562,0.94
t1,3302,0.0014983049,0.011331573,0.90999997
t1,3303,-0.0029557326,0.009925256,0.91999996
t1,3314,0.00014740317,0.0096782725,0.89
t1,3315,-0.002516974,0.009647364,0.97
t1,3316,-0.00038345437,0.010980712,0.90999997
t1,3334,-0.00017263756,0.009381747,0.90999997
t1,3338,0.0006565464,0.0092737535,0.8499999
t1,3341,-0.002290638,0.01061107,0.87
t1,3351,-0.0012975986,0.009783434,0.89
t1,3363,0.00042690127,0.0102418475,0.90000004
t1,3366,-0.0036014135,0.008885049,0.94000006
t1,3367,0.00043310638,0.008753187,0.96000004
t1,3379,-0.0002919088,0.009367681,0.94000006
t1,3382,0.0016692575,0.010090026,0.98
t1,3435,0.0002268347,0.009646353,0.90000004
t1,3445,-0.000509597,0.00884729,0.89
t1,3451,0.00014192001,0.010691609,0.90999997
t1,3454,-0.0005429911,0.010524787,0.8899999
t1,3466,-0.00016262435,0.009542849,0.9099999
t1,3468,-0.0017767535,0.009692604,0.90000004
t1,3469,0.0027904566,0.012602283,0.94
t1,3486,-0.0005935622,0.010661634,0.91999996
t1,3492,0.0033515405,0.012645207,0.8899999
t1,3508,-0.000837239,0.011416276,0.93
t1,3513,0.00080059085,0.00976351,0.91999996
t1,3533,-0.00460932,0.011187687,0.96
t1,3535,-0.001046782,0.009212304,0.9499999
t1,3542,-0.0013407168,0.010651586,0.96999997
t1,3547,-0.00023203623,0.008980116,0.90000004
t1,3548,0.0018891107,0.009053145,0.90999997
t1,3575,0.0023522335,0.010311223,0.88000005
t1,3591,-0.0013291626,0.011768664,0.91999996
t1,3601,4.9619488e-5,0.011153694,0.95
t1,3605,-0.0013542597,0.009495144,0.8999999
t1,3625,-0.00033123774,0.009256001,0.9199999
t1,3666,0.0040315366,0.011277038,0.94000006
t1,3677,0.00097469875,0.010529986,0.8999999
t1,3709,0.0041442886,0.00942394,0.92
t1,3724,0.00073485664,0.010961359,0.9000001
t1,3734,0.00039622793,0.011307004,0.95000005
t1,3735,-0.0019080443,0.009493532,0.90000004
t1,3755,-0.00035600018,0.011998241,0.9499999
t1,3758,-0.0014307569,0.010736374,0.94000006
t1,3777,-0.0012046562,0.009279862,0.95
t1,3840,-0.00068855257,0.00967894,0.89
t1,3848,0.0011724209,0.0100740325,0.92
t1,3883,0.00014686116,0.010820697,0.9
t1,3894,0.0009821601,0.008788672,0.89
t1,3897,0.000103572456,0.010447476,0.94
t1,3910,-0.00028419757,0.011529023,0.97999996
t1,3920,0.0023822438,0.011433728,0.95
t1,3937,0.002437949,0.010107463,0.90999997
t1,3953,-0.00200449,0.011121402,0.91999996
t1,3962,-0.0012821828,0.0101000555,0.90999997
t1,3972,-0.00036113284,0.010797097,0.91999996
t1,3979,0.0024644732,0.010062934,0.9499999
t1,3982,0.0031358933,0.0108151045,0.92999995
t1,3985,-0.00023601044,0.009158095,0.93999994
t1,4013,-0.0017739288,0.011684005,0.92000014
t1,4018,0.0012722815,0.010255666,0.91999996
t1,4037,0.0023916194,0.010224351,0.91999996
t1,4041,0.003778506,0.010202514,0.97
t1,4054,0.0012644053,0.009179316,0.95000005
t1,4056,-0.0008879329,0.01061298,0.93000007
t1,4057,-0.002434496,0.008828187,0.95
t1,4069,-0.0025709823,0.010867455,0.86
t1,4072,0.0006727723,0.011025265,0.95
t1,4095,-0.0015343168,0.010929542,0.90000004
t1,4096,-0.0014412818,0.009597566,0.90999997
t1,4097,0.0006514749,0.010359862,0.96000004
t1,4104,0.001627176,0.009440653,0.90000004
t1,4155,0.001631755,0.010655144,0.90999997
t1,4183,-0.0011675222,0.009055143,0.92
t1,4184,0.0027576594,0.011060324,0.9199999
t1,4201,7.059425e-5,0.0108873695,0.93
t1,4227,0.00054772996,0.011765125,0.88999987
t1,4234,0.00087515684,0.009223415,0.92
t1,4236,0.00084641785,0.009937009,0.93000007
t1,4248,-0.0004913544,0.010588688,0.9500001
t1,4250,-0.00083611003,0.009094836,0.96000004
t1,4274,0.0020285295,0.008971255,0.9099999
t1,4275,7.416776e-5,0.010988069,0.90000004
t1,4297,0.0006372939,0.010290532,0.92
t1,4306,0.002322814,0.008711747,0.91999996
t1,4312,-0.0020315219,0.010852715,0.89
t1,4314,0.002796284,0.008608041,0.9
t1,4353,-0.00014541077,0.00939371,0.93999994
t1,4359,0.004379031,0.011153599,0.9099999
t1,4378,0.00020183709,0.009049271,0.94
t1,4397,-0.0007403097,0.009286467,0.84999996
t1,4427,-0.00049069204,0.009232954,0.90000004
t1,4447,0.001343498,0.0102123255,0.9400001
t1,4480,-0.0015656189,0.009462244,0.88000005
t1,4481,0.0022894943,0.010000426,0.84999985
t1,4483,-0.0011858036,0.008783577,0.9299999
t1,4491,-0.0028475693,0.009889359,0.96
t1,4515,-8.166387e-5,0.010719752,0.96999997
t1,4517,-0.0022551627,0.010330848,0.89
t1,4531,-0.0011702809,0.011204189,0.89000005
t1,4561,-0.002535157,0.008578108,0.91999996
t1,4574,0.00050828845,0.010215319,0.9400001
t1,4582,-0.0015659125,0.01113845,0.95000005
t1,4604,0.0004013962,0.012430487,0.90999997
t1,4625,0.0014063115,0.011360705,0.98
t1,4627,0.0012566681,0.010760425,0.94
t1,4629,0.0005929523,0.007818347,0.88999987
t1,4653,0.00068976515,0.010677549,0.94000006
t1,4702,-0.0006183254,0.011547976,0.90999985
t1,4709,0.0016631618,0.010870439,0.95000005
t1,4715,0.0005066738,0.012427135,0.8799999
t1,4727,0.0014439144,0.009486252,0.89000005
t1,4738,-0.0003391566,0.009014794,0.89000005
t1,4758,0.0008580112,0.009776557,0.96
t1,4763,-0.002154871,0.009564099,0.9500001
t1,4781,0.0001576685,0.009277442,0.87000006
t1,4798,0.0016300995,0.011169768,0.90999997
t1,4816,0.0021712508,0.010577633,0.95000005
t1,4821,-0.0014904087,0.01023531,0.82999986
t1,4822,-0.0010053157,0.010658439,0.95000005
t1,4830,0.0006619565,0.010244021,0.91999996
t1,4837,0.0031165322,0.010190402,0.9
t1,4847,-0.00106019,0.008981034,0.8799999
t1,4855,-0.00028723505,0.011539544,0.9
t1,4857,-0.00092426897,0.009255032,0.93000007
t1,4869,0.0007362726,0.0093922345,0.89
t1,4870,-0.00038607267,0.009935416,0.88000005
t1,4873,-0.001316814,0.011166558,0.93
t1,4880,0.0014110354,0.01052463,0.9199999
t1,4887,0.00061333826,0.010282392,0.90000004
t1,4889,0.0012376689,0.010405207,0.96
t1,4890,-0.0012345188,0.008716795,0.90000004
t1,4903,0.0027601852,0.010941232,0.96
t1,4914,-0.0050882054,0.010069718,0.96000004
t1,4919,-0.0009281975,0.010880776,0.89
t1,4932,-0.00046639933,0.009789751,0.90999997
t1,4945,0.00087262143,0.0106553845,0.95
t1,4952,0.002302765,0.009724825,0.97999996
t1,4961,0.00066318386,0.010517263,0.90999997
t1,4999,-0.00053456356,0.012921373,0.9500001
t1,5004,0.0008639697,0.010652656,0.95000005
t1,5011,-0.00073080923,0.009889637,0.93
t1,5018,-0.0015779939,0.010548143,0.90000004
t1,5021,-0.0005839922,0.010319993,0.94000006
t1,5037,-0.0012934973,0.010340564,0.9199999
t1,5047,-0.00060452614,0.009532527,0.88
t1,5048,0.0031072437,0.008309048,0.9600001
t1,5050,-0.00026560389,0.009440454,0.9
t1,5052,0.00081778417,0.0089305295,0.90999997
t1,5057,-0.0015509396,0.011293997,0.92
t1,5064,0.0005316955,0.010446172,0.93000007
t1,5068,0.0027506582,0.010450768,0.9099999
t1,5103,0.00015884922,0.010212317,0.94000006
t1,5109,-0.0011402133,0.009907851,0.9499999
t1,5111,-0.0001350446,0.009607757,0.93000007
t1,5112,0.0017651618,0.010891415,0.9000001
t1,5123,3.2107637e-5,0.009614453,0.93
t1,5172,-0.0022216565,0.010098021,0.9499999
t1,5175,0.00026829087,0.010558691,0.9199999
t1,5181,-4.3046603e-5,0.009551775,0.91999996
t1,5182,-0.0031966297,0.008281386,0.91999996
t1,5190,0.0016411961,0.009026486,0.9200001
t1,5211,-0.0015961765,0.010855572,0.92999995
t1,5213,0.0014494581,0.009894267,0.9199999
t1,5220,0.0015293298,0.010079415,0.90999997
t1,5223,0.001225957,0.009215791,0.88
t1,5225,0.0028724037,0.009611773,0.91999996
t1,5227,-0.00037088426,0.010247088,0.9000001
t1,5230,0.00019419346,0.010533862,0.90999997
t1,5243,0.0001971095,0.009123844,0.95000005
t1,5267,-0.00080806395,0.011520924,0.89000005
t1,5275,-0.0020706425,0.009945016,0.96
t1,5278,0.00086122286,0.008668214,0.91999996
t1,5279,-0.003418529,0.010197479,0.86999995
t1,5297,-0.00046699072,0.009150924,0.89000005
t1,5301,-0.00018889776,0.009701696,0.8699999
t1,5307,-0.0019019882,0.010358336,0.92999995
t1,5309,0.00027950504,0.008741095,0.86999995
t1,5317,0.00018222562,0.009985612,0.89
t1,5341,-0.0011006584,0.0089645665,0.9
t1,5352,-0.0014013575,0.009643041,0.91999996
t1,5355,-0.0005315741,0.009430665,0.93
t1,5362,-0.00038175398,0.01206758,0.93
t1,5375,0.0007849612,0.010218223,0.96999997
t1,5387,2.5487109e-6,0.010503432,0.96000004
t1,5393,0.0025932232,0.009981224,0.96000004
t1,5403,-0.00096865883,0.0104855085,0.94
t1,5410,0.0019726946,0.011399087,0.97
t1,5455,-0.00022050318,0.010683441,0.91999996
t1,5473,0.00028283146,0.009567145,0.89
t1,5491,0.0014159334,0.010326096,0.9300001
t1,5504,0.0012064193,0.011312466,0.9400001
t1,5512,0.001313094,0.009750971,0.96000004
t1,5533,-0.0018874373,0.010414595,0.92
t1,5535,-0.0010549498,0.009143465,0.90000004
t1,5555,-0.0017661522,0.010023404,0.90999997
t1,5571,0.0020537092,0.011501793,0.8599999
t1,5578,0.0016486616,0.010472876,0.9500001
t1,5582,-0.0002538943,0.009443277,0.88000005
t1,5587,0.0011791182,0.010982649,0.90999997
t1,5590,0.0013687733,0.008482438,0.90000015
t1,5601,0.0005744419,0.008993507,0.90999997
t1,5603,-0.0010619827,0.011350213,0.90999997
t1,5611,-0.002766368,0.011217464,0.93000007
t1,5616,0.001967909,0.009765085,0.9500001
t1,5621,0.0014521389,0.010040396,0.85999995
t1,5676,-0.0005752126,0.0103981355,0.88999987
t1,5685,-0.0005950921,0.010456208,0.91999996
t1,5695,0.0019514171,0.010982697,0.87999994
t1,5698,2.0260457e-5,0.01261721,0.9400001
t1,5718,-0.0007867284,0.010895697,0.95
t1,5730,-0.0010125404,0.011050941,0.9000001
t1,5735,-5.813266e-5,0.0085890405,0.89
t1,5750,0.0023440106,0.010915983,0.93
t1,5770,0.0019379895,0.011021221,0.89
t1,5807,0.0010870221,0.010663414,0.9
t1,5818,-0.0016809845,0.010458378,0.89
t1,5829,-0.00059740065,0.009685546,0.8600001
t1,5851,0.0010218603,0.011069614,0.8999999
t1,5871,-0.0028826357,0.009778844,0.92
t1,5874,-0.0026756926,0.009704439,0.95000005
t1,5893,-0.000737364,0.0113544855,0.93
t1,5905,0.0010839618,0.00913124,0.9099999
t1,5910,0.0013814187,0.010119549,0.8899999
t1,5912,0.00067870296,0.009885975,0.91
t1,5919,-0.00070447306,0.008732651,0.94
t1,5942,0.0023856447,0.009783735,0.8899999
t1,5944,0.00043525218,0.009935656,0.96000016
t1,5949,-0.0012240009,0.009115837,0.9000001
t1,5975,-0.00060376886,0.009794456,0.96000004
t1,5983,-0.0010625019,0.00993347,0.8599999
t1,5993,-0.0011949881,0.009412479,0.9599999
t1,6008,0.0017109857,0.010985607,0.9300001
t1,6015,3.6598125e-5,0.0104064755,0.93
t1,6037,-0.0023609714,0.010706396,0.97
t1,6046,0.0022119265,0.011566835,0.96999997
t1,6063,-0.0014036058,0.010632933,0.95
t1,6067,-0.00089236436,0.010857234,0.93000007
t1,6100,-2.7656935e-5,0.010032216,0.8800001
t1,6106,0.0039168084,0.01077831,0.9099999
t1,6111,-2.562938e-5,0.010514093,0.86999995
t1,6117,-0.0021479584,0.010396355,0.90999997
t1,6124,0.00091065414,0.010113994,0.89
t1,6128,-0.0007679317,0.009452844,0.89
t1,6151,0.0015532965,0.009320567,0.93
t1,6154,-0.00027998985,0.010574326,0.96
t1,6161,-0.00042445847,0.009499026,0.8999999
t1,6176,0.00022466973,0.011094207,0.93000007
t1,6249,0.0020683666,0.009996606,0.8799999
t1,6251,-0.00039188756,0.010133285,0.96000016
t1,6270,-0.0011471864,0.009229363,0.90999997
t1,6282,0.0038198342,0.008730068,0.9199999
